COUNTRY,YEAR,MONTH,PRODUCT,VALUE,yearToDate
Brazil,2020,12,Electricity supplied,55431.374377,613996.0089
Brazil,2020,12,Used for pumped storage,0,0
Brazil,2020,12,Distribution losses,0,0
Brazil,2020,12,Final consumption,52130.851545,588533.564895
Brazil,2020,12,Electricity trade,0,0
Brazil,2020,12,Renewables,40935.5335,514755.779623
Brazil,2020,12,Non-renewables,14495.840877,99240.229277
Brazil,2020,12,Others,2182.222532,13631.877178
Brazil,2020,12,Other renewables aggregated,2389.681977,55217.338059
Brazil,2020,12,Low carbon,42231.969499,527965.221742
Brazil,2020,12,Fossil fuels,13199.404878,86030.787158
Canada,2020,12,Hydro,38463.999846,382788.999998
Canada,2020,12,Wind,3927.060781,35407.000001
Canada,2020,12,Solar,116.076733,4031
Canada,2020,12,Geothermal,0,0
Canada,2020,12,Other renewables,0,0
Canada,2020,12,Nuclear,7323.203672,92636.999999
Canada,2020,12,Total combustible fuels,11088.87324,118230
Canada,2020,12,Coal,3389.17746,36135.542582
Canada,2020,12,Oil,413.117635,4404.676379
Canada,2020,12,Natural gas,6396.354782,68198.184749
Canada,2020,12,Combustible renewables,878.565258,9367.297125
Canada,2020,12,Other combustible non-renewables,11.658104,124.299164
Canada,2020,12,Not specified,25.75,309
Canada,2020,12,Net electricity production,60944.964273,633403
Canada,2020,12,Total imports,714.193266,9784.000001
Canada,2020,12,Total exports,5941.254454,67420.999999
Canada,2020,12,Electricity supplied,55717.903085,575766.000002
Canada,2020,12,Used for pumped storage,21.101547,209.999999
Canada,2020,12,Distribution losses,3184.571238,32909.997815
Canada,2020,12,Final consumption,52512.230301,542646.002184
Canada,2020,12,Electricity trade,5227.061188,57636.999998
Canada,2020,12,Renewables,43385.702618,431594.297124
Canada,2020,12,Non-renewables,17559.261653,201808.702873
Canada,2020,12,Others,450.525739,4837.975543
Canada,2020,12,Other renewables aggregated,878.565258,9367.297125
Canada,2020,12,Low carbon,50734.65629,524540.297123
Canada,2020,12,Fossil fuels,10236.057981,109171.702874
Chile,2020,12,Hydro,2398.396708,21435.331999
Chile,2020,12,Wind,538.852758,5594.431999
Chile,2020,12,Solar,951.334882,7824.885998
Chile,2020,12,Geothermal,23.049872,216.000001
Chile,2020,12,Other renewables,0,0
Chile,2020,12,Nuclear,0,0
Chile,2020,12,Total combustible fuels,3146.892553,46529.775001
Chile,2020,12,Coal,1991.118212,25099.123381
Chile,2020,12,Oil,106.210548,1666.395775
Chile,2020,12,Natural gas,638.597377,14722.440595
Chile,2020,12,Combustible renewables,410.966415,5041.815247
Chile,2020,12,Other combustible non-renewables,0,0
Chile,2020,12,Not specified,0,0
Chile,2020,12,Net electricity production,7058.526773,81600.425
Chile,2020,12,Total imports,0,0
Chile,2020,12,Total exports,0,0
Chile,2020,12,Electricity supplied,7058.526773,81600.425
Chile,2020,12,Used for pumped storage,0,0
Chile,2020,12,Distribution losses,285.029711,3281.220001
Chile,2020,12,Final consumption,6773.497062,78319.205
Chile,2020,12,Electricity trade,0,0
Chile,2020,12,Renewables,4322.600635,40112.465244
Chile,2020,12,Non-renewables,2735.926137,41487.959751
Chile,2020,12,Others,106.210548,1666.395775
Chile,2020,12,Other renewables aggregated,434.016287,5257.815248
Chile,2020,12,Low carbon,4322.600635,40112.465244
Chile,2020,12,Fossil fuels,2735.926137,41487.959751
Colombia,2020,12,Hydro,4669.560103,48380.020846
Colombia,2020,12,Wind,3.299126,9.820998
Colombia,2020,12,Solar,23.46871,194.924998
Colombia,2020,12,Geothermal,0,0
Colombia,2020,12,Other renewables,0,0
Colombia,2020,12,Nuclear,0,0
Colombia,2020,12,Total combustible fuels,2068.419918,28502.718999
Colombia,2020,12,Coal,556.401945,9122.450086
Colombia,2020,12,Oil,212.992012,2550.181892
Colombia,2020,12,Natural gas,1125.255016,14744.846877
Colombia,2020,12,Combustible renewables,173.770945,2085.240143
Colombia,2020,12,Other combustible non-renewables,0,0
Colombia,2020,12,Not specified,0,0
Colombia,2020,12,Net electricity production,6764.747857,77087.485846
Colombia,2020,12,Total imports,0,1301.589
Colombia,2020,12,Total exports,20.899583,250.794996
Colombia,2020,12,Electricity supplied,6743.848274,78138.27985
Colombia,2020,12,Used for pumped storage,0,0
Colombia,2020,12,Distribution losses,483.138141,5557.454454
Colombia,2020,12,Final consumption,6260.710133,72580.825393
Colombia,2020,12,Electricity trade,20.899583,-1050.794004
Colombia,2020,12,Renewables,4870.098884,50670.006985
Colombia,2020,12,Non-renewables,1894.648973,26417.478855
Colombia,2020,12,Others,212.992012,2550.181892
Colombia,2020,12,Other renewables aggregated,173.770945,2085.240143
Colombia,2020,12,Low carbon,4870.098884,50670.006985
Colombia,2020,12,Fossil fuels,1894.648973,26417.478855
Mexico,2020,12,Hydro,1813.272017,26615
Mexico,2020,12,Wind,2204.15164,19588
Mexico,2020,12,Solar,703.666505,9005.000002
Mexico,2020,12,Geothermal,397.520232,5031.000001
Mexico,2020,12,Other renewables,0,0
Mexico,2020,12,Nuclear,573.383363,10864.270001
Mexico,2020,12,Total combustible fuels,18249.107971,241129.999998
Mexico,2020,12,Coal,1179.545892,17059.379706
Mexico,2020,12,Oil,3406.304178,45260.501009
Mexico,2020,12,Natural gas,13293.635467,176636.192802
Mexico,2020,12,Combustible renewables,357.423793,2011.839781
Mexico,2020,12,Other combustible non-renewables,12.198641,162.086702
Mexico,2020,12,Not specified,0,0
Mexico,2020,12,Net electricity production,23941.101728,312233.27
Mexico,2020,12,Total imports,1034.068086,9965
Mexico,2020,12,Total exports,475.858825,5955.000002
Mexico,2020,12,Electricity supplied,24499.310989,316243.269998
Mexico,2020,12,Used for pumped storage,0,0
Mexico,2020,12,Distribution losses,2799.904219,36443.834022
Mexico,2020,12,Final consumption,21699.40677,279799.435976
Mexico,2020,12,Electricity trade,-558.209261,-4009.999998
Mexico,2020,12,Renewables,5476.034187,62250.839784
Mexico,2020,12,Non-renewables,18465.067541,249982.43022
Mexico,2020,12,Others,3418.502819,45422.587711
Mexico,2020,12,Other renewables aggregated,754.944025,7042.839782
Mexico,2020,12,Low carbon,6049.41755,73115.109785
Mexico,2020,12,Fossil fuels,17891.684178,239118.160219
United States,2020,12,Hydro,24713.849008,306347.339
United States,2020,12,Wind,32356.262098,338080.283002
United States,2020,12,Solar,7125.389057,118235.163956
United States,2020,12,Geothermal,1411.985805,15889.697001
United States,2020,12,Other renewables,0,0
United States,2020,12,Nuclear,69864.418582,789878.862999
United States,2020,12,Total combustible fuels,215225.505949,2507875.051999
United States,2020,12,Coal,82362.219324,811761.104058
United States,2020,12,Oil,2853.899653,35487.017289
United States,2020,12,Natural gas,124152.344721,1593739.532927
United States,2020,12,Combustible renewables,4997.538019,57169.82415
United States,2020,12,Other combustible non-renewables,859.504232,9717.573575
United States,2020,12,Not specified,426.35605,4417.484
United States,2020,12,Net electricity production,351123.76655,4080723.881955
United States,2020,12,Total imports,4910.41637,61448.863
United States,2020,12,Total exports,1038.753584,14134.679001
United States,2020,12,Electricity supplied,354995.429336,4128038.065954
United States,2020,12,Used for pumped storage,1844.161872,26394.648999
United States,2020,12,Distribution losses,19237.573106,197969
United States,2020,12,Final consumption,333913.694358,3903674.416954
United States,2020,12,Electricity trade,-3871.662786,-47314.183999
United States,2020,12,Renewables,70605.023987,835722.307109
United States,2020,12,Non-renewables,280518.742562,3245001.574848
United States,2020,12,Others,4139.759935,49622.074864
United States,2020,12,Other renewables aggregated,6409.523824,73059.521151
United States,2020,12,Low carbon,140895.798619,1630018.654108
United States,2020,12,Fossil fuels,210654.32398,2455122.711849
Argentina,2021,1,Hydro,2119.156456,2119.156456
Argentina,2021,1,Wind,1047.159784,1047.159784
Argentina,2021,1,Solar,193.67677,193.67677
Argentina,2021,1,Geothermal,0,0
Argentina,2021,1,Other renewables,0,0
Argentina,2021,1,Nuclear,681.493807,681.493807
Argentina,2021,1,Total combustible fuels,9235.920865,9235.920865
Argentina,2021,1,Coal,228.552634,228.552634
Argentina,2021,1,Oil,1380.39087,1380.39087
Argentina,2021,1,Natural gas,7482.015583,7482.015583
Argentina,2021,1,Combustible renewables,144.961778,144.961778
Argentina,2021,1,Other combustible non-renewables,0,0
Argentina,2021,1,Not specified,0,0
Argentina,2021,1,Net electricity production,13277.407682,13277.407682
Argentina,2021,1,Total imports,0,0
Argentina,2021,1,Total exports,0,0
Argentina,2021,1,Electricity supplied,13277.407682,13277.407682
Argentina,2021,1,Used for pumped storage,0,0
Argentina,2021,1,Distribution losses,0,0
Argentina,2021,1,Final consumption,0,0
Argentina,2021,1,Electricity trade,0,0
Argentina,2021,1,Renewables,3504.954788,3504.954788
Argentina,2021,1,Non-renewables,9772.452894,9772.452894
Argentina,2021,1,Others,1380.39087,1380.39087
Argentina,2021,1,Other renewables aggregated,144.961778,144.961778
Argentina,2021,1,Low carbon,4186.448595,4186.448595
Argentina,2021,1,Fossil fuels,9090.959087,9090.959087
Brazil,2021,1,Hydro,33517.419683,33517.419683
Brazil,2021,1,Wind,5616.679371,5616.679371
Brazil,2021,1,Solar,1134.459161,1134.459161
Brazil,2021,1,Geothermal,0,0
Brazil,2021,1,Other renewables,0,0
Brazil,2021,1,Nuclear,1291.485838,1291.485838
Brazil,2021,1,Total combustible fuels,12444.953169,12444.953169
Brazil,2021,1,Coal,2204.811386,2204.811386
Brazil,2021,1,Oil,1636.831801,1636.831801
Brazil,2021,1,Natural gas,7007.592546,7007.592546
Brazil,2021,1,Combustible renewables,1427.515716,1427.515716
Brazil,2021,1,Other combustible non-renewables,168.20172,168.20172
Brazil,2021,1,Not specified,0,0
Brazil,2021,1,Net electricity production,54004.997222,54004.997222
Brazil,2021,1,Total imports,0,0
Brazil,2021,1,Total exports,0,0
Brazil,2021,1,Electricity supplied,54004.997222,54004.997222
Brazil,2021,1,Used for pumped storage,0,0
Brazil,2021,1,Distribution losses,0,0
Brazil,2021,1,Final consumption,0,0
Brazil,2021,1,Electricity trade,0,0
Brazil,2021,1,Renewables,41696.073931,41696.073931
Brazil,2021,1,Non-renewables,12308.923291,12308.923291
Brazil,2021,1,Others,1805.033521,1805.033521
Brazil,2021,1,Other renewables aggregated,1427.515716,1427.515716
Brazil,2021,1,Low carbon,42987.559769,42987.559769
Brazil,2021,1,Fossil fuels,11017.437453,11017.437453
Canada,2021,1,Hydro,40407.054119,40407.054119
Canada,2021,1,Wind,2949.755473,2949.755473
Canada,2021,1,Solar,163.531493,163.531493
Canada,2021,1,Geothermal,0,0
Canada,2021,1,Other renewables,0,0
Canada,2021,1,Nuclear,7638.043207,7638.043207
Canada,2021,1,Total combustible fuels,10401.918165,10401.918165
Canada,2021,1,Coal,2831.22325,2831.22325
Canada,2021,1,Oil,344.615626,344.615626
Canada,2021,1,Natural gas,6388.909061,6388.909061
Canada,2021,1,Combustible renewables,826.485747,826.485747
Canada,2021,1,Other combustible non-renewables,10.684482,10.684482
Canada,2021,1,Not specified,34.333333,34.333333
Canada,2021,1,Net electricity production,61594.635791,61594.635791
Canada,2021,1,Total imports,870.573062,870.573062
Canada,2021,1,Total exports,5431.354241,5431.354241
Canada,2021,1,Electricity supplied,57033.854612,57033.854612
Canada,2021,1,Used for pumped storage,22.320757,22.320757
Canada,2021,1,Distribution losses,3150.935783,3150.935783
Canada,2021,1,Final consumption,53860.598073,53860.598073
Canada,2021,1,Electricity trade,4560.781179,4560.781179
Canada,2021,1,Renewables,44346.826832,44346.826832
Canada,2021,1,Non-renewables,17247.808959,17247.808959
Canada,2021,1,Others,389.633441,389.633441
Canada,2021,1,Other renewables aggregated,826.485747,826.485747
Canada,2021,1,Low carbon,52019.203372,52019.203372
Canada,2021,1,Fossil fuels,9609.765752,9609.765752
Chile,2021,1,Hydro,2090.475556,2090.475556
Chile,2021,1,Wind,553.426918,553.426918
Chile,2021,1,Solar,869.99714,869.99714
Chile,2021,1,Geothermal,19.603241,19.603241
Chile,2021,1,Other renewables,0,0
Chile,2021,1,Nuclear,0,0
Chile,2021,1,Total combustible fuels,3474.755297,3474.755297
Chile,2021,1,Coal,2170.105809,2170.105809
Chile,2021,1,Oil,166.313108,166.313108
Chile,2021,1,Natural gas,765.720785,765.720785
Chile,2021,1,Combustible renewables,372.615594,372.615594
Chile,2021,1,Other combustible non-renewables,0,0
Chile,2021,1,Not specified,0,0
Chile,2021,1,Net electricity production,7008.258152,7008.258152
Chile,2021,1,Total imports,0,0
Chile,2021,1,Total exports,0,0
Chile,2021,1,Electricity supplied,7008.258152,7008.258152
Chile,2021,1,Used for pumped storage,0,0
Chile,2021,1,Distribution losses,344.419272,344.419272
Chile,2021,1,Final consumption,6663.83888,6663.83888
Chile,2021,1,Electricity trade,0,0
Chile,2021,1,Renewables,3906.118449,3906.118449
Chile,2021,1,Non-renewables,3102.139702,3102.139702
Chile,2021,1,Others,166.313108,166.313108
Chile,2021,1,Other renewables aggregated,392.218835,392.218835
Chile,2021,1,Low carbon,3906.118449,3906.118449
Chile,2021,1,Fossil fuels,3102.139702,3102.139702
Colombia,2021,1,Hydro,4575.227535,4575.227535
Colombia,2021,1,Wind,4.373827,4.373827
Colombia,2021,1,Solar,24.136004,24.136004
Colombia,2021,1,Geothermal,0,0
Colombia,2021,1,Other renewables,0,0
Colombia,2021,1,Nuclear,0,0
Colombia,2021,1,Total combustible fuels,2134.644115,2134.644115
Colombia,2021,1,Coal,564.917079,564.917079
Colombia,2021,1,Oil,230.909383,230.909383
Colombia,2021,1,Natural gas,1155.49106,1155.49106
Colombia,2021,1,Combustible renewables,183.326593,183.326593
Colombia,2021,1,Other combustible non-renewables,0,0
Colombia,2021,1,Not specified,0,0
Colombia,2021,1,Net electricity production,6738.381481,6738.381481
Colombia,2021,1,Total imports,3.006642,3.006642
Colombia,2021,1,Total exports,0.227479,0.227479
Colombia,2021,1,Electricity supplied,6741.160644,6741.160644
Colombia,2021,1,Used for pumped storage,0,0
Colombia,2021,1,Distribution losses,513.241436,513.241436
Colombia,2021,1,Final consumption,6227.919208,6227.919208
Colombia,2021,1,Electricity trade,-2.779163,-2.779163
Colombia,2021,1,Renewables,4787.063959,4787.063959
Colombia,2021,1,Non-renewables,1951.317522,1951.317522
Colombia,2021,1,Others,230.909383,230.909383
Colombia,2021,1,Other renewables aggregated,183.326593,183.326593
Colombia,2021,1,Low carbon,4787.063959,4787.063959
Colombia,2021,1,Fossil fuels,1951.317522,1951.317522
Costa Rica,2021,1,Hydro,646.285627,646.285627
Costa Rica,2021,1,Wind,198.737043,198.737043
Costa Rica,2021,1,Solar,8.04263,8.04263
Costa Rica,2021,1,Geothermal,132.233017,132.233017
Costa Rica,2021,1,Total combustible fuels,40.544591,40.544591
Costa Rica,2021,1,Oil,3e-05,3e-05
Costa Rica,2021,1,Combustible renewables,40.544561,40.544561
Costa Rica,2021,1,Net electricity production,1025.842909,1025.842909
Costa Rica,2021,1,Total exports,79.933575,79.933575
Costa Rica,2021,1,Electricity supplied,945.909334,945.909334
Costa Rica,2021,1,Distribution losses,87.456543,87.456543
Costa Rica,2021,1,Final consumption,858.45279,858.45279
Costa Rica,2021,1,Electricity trade,79.933575,79.933575
Costa Rica,2021,1,Renewables,1025.842878,1025.842878
Costa Rica,2021,1,Non-renewables,3e-05,3e-05
Costa Rica,2021,1,Others,3e-05,3e-05
Costa Rica,2021,1,Other renewables aggregated,172.777578,172.777578
Costa Rica,2021,1,Low carbon,1025.842878,1025.842878
Costa Rica,2021,1,Fossil fuels,3e-05,3e-05
Mexico,2021,1,Hydro,1850.864465,1850.864465
Mexico,2021,1,Wind,1940.902306,1940.902306
Mexico,2021,1,Solar,856.717881,856.717881
Mexico,2021,1,Geothermal,374.704575,374.704575
Mexico,2021,1,Other renewables,0,0
Mexico,2021,1,Nuclear,373.058736,373.058736
Mexico,2021,1,Total combustible fuels,22681.466687,22681.466687
Mexico,2021,1,Coal,1906.348763,1906.348763
Mexico,2021,1,Oil,3861.957293,3861.957293
Mexico,2021,1,Natural gas,16601.862533,16601.862533
Mexico,2021,1,Combustible renewables,228.41996,228.41996
Mexico,2021,1,Other combustible non-renewables,82.878139,82.878139
Mexico,2021,1,Not specified,164.75,164.75
Mexico,2021,1,Net electricity production,28242.46465,28242.46465
Mexico,2021,1,Total imports,80.485285,80.485285
Mexico,2021,1,Total exports,138.04943,138.04943
Mexico,2021,1,Electricity supplied,28184.900505,28184.900505
Mexico,2021,1,Used for pumped storage,0,0
Mexico,2021,1,Distribution losses,3163.244055,3163.244055
Mexico,2021,1,Final consumption,25021.65645,25021.65645
Mexico,2021,1,Electricity trade,57.564145,57.564145
Mexico,2021,1,Renewables,5251.609187,5251.609187
Mexico,2021,1,Non-renewables,22990.855464,22990.855464
Mexico,2021,1,Others,4109.585432,4109.585432
Mexico,2021,1,Other renewables aggregated,603.124535,603.124535
Mexico,2021,1,Low carbon,5789.417923,5789.417923
Mexico,2021,1,Fossil fuels,22617.796728,22617.796728
United States,2021,1,Hydro,26385.167753,26385.167753
United States,2021,1,Wind,30479.11274,30479.11274
United States,2021,1,Solar,7482.670904,7482.670904
United States,2021,1,Geothermal,1372.647698,1372.647698
United States,2021,1,Other renewables,0,0
United States,2021,1,Nuclear,71797.304198,71797.304198
United States,2021,1,Total combustible fuels,217394.834757,217394.834757
United States,2021,1,Coal,85513.749983,85513.749983
United States,2021,1,Oil,2622.936615,2622.936615
